,tail_number,ICAO_code_origin,ICAO_code_destination,Path,index,PathFreq
8245,N336LA,KCEC,KEUG,KCECKEUG,KCECKEUG,19
8246,N336LA,KHIO,KCEC,KHIOKCEC,KHIOKCEC,13
8247,N336LA,KOTH,KHIO,KOTHKHIO,KOTHKHIO,17
8248,N336LA,KCEC,KOTH,KCECKOTH,KCECKOTH,10
8249,N336LA,KEUG,KCEC,KEUGKCEC,KEUGKCEC,25
8250,N336LA,KCEC,KEUG,KCECKEUG,KCECKEUG,19
8251,N336LA,KHIO,KCEC,KHIOKCEC,KHIOKCEC,13
8252,N336LA,KOTH,KHIO,KOTHKHIO,KOTHKHIO,17
8253,N336LA,KCEC,KOTH,KCECKOTH,KCECKOTH,10
8254,N336LA,KSTS,KCEC,KSTSKCEC,KSTSKCEC,7
8255,N336LA,KSTS,KSTS,KSTSKSTS,KSTSKSTS,1
8256,N336LA,KCEC,KSTS,KCECKSTS,KCECKSTS,3
8257,N336LA,KOTH,KCEC,KOTHKCEC,KOTHKCEC,12
8258,N336LA,KHIO,KOTH,KHIOKOTH,KHIOKOTH,26
8259,N336LA,KLMT,KHIO,KLMTKHIO,KLMTKHIO,1
8260,N336LA,KOTH,KLMT,KOTHKLMT,KOTHKLMT,1
8261,N336LA,KEUG,KOTH,KEUGKOTH,KEUGKOTH,15
8262,N336LA,KOTH,KEUG,KOTHKEUG,KOTHKEUG,9
8263,N336LA,KHIO,KOTH,KHIOKOTH,KHIOKOTH,26
8264,N336LA,KEUG,KHIO,KEUGKHIO,KEUGKHIO,2
8265,N336LA,KOTH,KEUG,KOTHKEUG,KOTHKEUG,9
8266,N336LA,KSLC,KOTH,KSLCKOTH,KSLCKOTH,1
8267,N336LA,KOTH,KSLC,KOTHKSLC,KOTHKSLC,1
8268,N336LA,KSFO,KOTH,KSFOKOTH,KSFOKOTH,2
8269,N336LA,KSCK,KSFO,KSCKKSFO,KSCKKSFO,2
8270,N336LA,KOTH,KSCK,KOTHKSCK,KOTHKSCK,1
8271,N336LA,KEUG,KOTH,KEUGKOTH,KEUGKOTH,15
8272,N336LA,KCEC,KEUG,KCECKEUG,KCECKEUG,19
8273,N336LA,KOTH,KCEC,KOTHKCEC,KOTHKCEC,12
8274,N336LA,KSTS,KOTH,KSTSKOTH,KSTSKOTH,2
8275,N336LA,KCEC,KSTS,KCECKSTS,KCECKSTS,3
8276,N336LA,KOTH,KCEC,KOTHKCEC,KOTHKCEC,12
8277,N336LA,KEUG,KOTH,KEUGKOTH,KEUGKOTH,15
8278,N336LA,S05,KEUG,S05KEUG,S05KEUG,2
8279,N336LA,KOTH,S05,KOTHS05,KOTHS05,3
8280,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8281,N35HD,KALS,KAPA,KALSKAPA,KALSKAPA,4
8282,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8283,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8284,N35HD,KAPA,KALS,KAPAKALS,KAPAKALS,7
8285,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8286,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8287,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8288,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8289,N35HD,KBDG,KRCV,KBDGKRCV,KBDGKRCV,4
8290,N35HD,KBDG,KRCV,KBDGKRCV,KBDGKRCV,4
8291,N35HD,KBDG,KBDG,KBDGKBDG,KBDGKBDG,3
8292,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8293,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8294,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8295,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8296,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8297,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8298,N35HD,KRTN,KABQ,KRTNKABQ,KRTNKABQ,2
8299,N35HD,KRCV,KRTN,KRCVKRTN,KRCVKRTN,2
8300,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8301,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8302,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8303,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8304,N35HD,KPUB,KALS,KPUBKALS,KPUBKALS,1
8305,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8306,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8307,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8308,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8309,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8310,N35HD,KCOS,KALS,KCOSKALS,KCOSKALS,1
8311,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8312,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8313,N35HD,KPUB,KRCV,KPUBKRCV,KPUBKRCV,5
8314,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8315,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8316,N35HD,KAPA,KALS,KAPAKALS,KAPAKALS,7
8317,N35HD,KALS,KAPA,KALSKAPA,KALSKAPA,4
8318,N35HD,KBDG,KALS,KBDGKALS,KBDGKALS,1
8319,N35HD,KRQE,KBDG,KRQEKBDG,KRQEKBDG,1
8320,N35HD,KBDG,KRQE,KBDGKRQE,KBDGKRQE,1
8321,N35HD,E91,KBDG,E91KBDG,E91KBDG,1
8322,N35HD,KBDG,E91,KBDGE91,KBDGE91,1
8323,N35HD,KGUP,KBDG,KGUPKBDG,KGUPKBDG,1
8324,N35HD,KABQ,KGUP,KABQKGUP,KABQKGUP,4
8325,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8326,N35HD,KBDG,KGUP,KBDGKGUP,KBDGKGUP,1
8327,N35HD,KBDG,KBDG,KBDGKBDG,KBDGKBDG,3
8328,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8329,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8330,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8331,N35HD,5V5,KCOS,5V5KCOS,5V5KCOS,1
8332,N35HD,KRCV,5V5,KRCV5V5,KRCV5V5,1
8333,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8334,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8335,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8336,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8337,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8338,N35HD,KPUB,KRCV,KPUBKRCV,KPUBKRCV,5
8339,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8340,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8341,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8342,N35HD,KPUB,KRCV,KPUBKRCV,KPUBKRCV,5
8343,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8344,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8345,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8346,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8347,N35HD,KGJT,KRCV,KGJTKRCV,KGJTKRCV,4
8348,N35HD,KBDG,KGJT,KBDGKGJT,KBDGKGJT,4
8349,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8350,N35HD,KFMN,KRCV,KFMNKRCV,KFMNKRCV,2
8351,N35HD,KGUP,KFMN,KGUPKFMN,KGUPKFMN,5
8352,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8353,N35HD,KGJT,KRCV,KGJTKRCV,KGJTKRCV,4
8354,N35HD,KCEZ,KGJT,KCEZKGJT,KCEZKGJT,7
8355,N35HD,KRCV,KCEZ,KRCVKCEZ,KRCVKCEZ,1
8356,N35HD,KLRU,KRCV,KLRUKRCV,KLRUKRCV,1
8357,N35HD,KGUP,KLRU,KGUPKLRU,KGUPKLRU,2
8358,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8359,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8360,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8361,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8362,N35HD,KDRO,KALS,KDROKALS,KDROKALS,1
8363,N35HD,KRCV,KDRO,KRCVKDRO,KRCVKDRO,1
8364,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8365,N35HD,KPUB,KRCV,KPUBKRCV,KPUBKRCV,5
8366,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8367,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8368,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8369,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8370,N35HD,KRTN,KABQ,KRTNKABQ,KRTNKABQ,2
8371,N35HD,KRCV,KRTN,KRCVKRTN,KRCVKRTN,2
8372,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8373,N35HD,KABQ,KCOS,KABQKCOS,KABQKCOS,1
8374,N35HD,KRCV,KABQ,KRCVKABQ,KRCVKABQ,1
8375,N35HD,KPUB,KRCV,KPUBKRCV,KPUBKRCV,5
8376,N35HD,KRCV,KPUB,KRCVKPUB,KRCVKPUB,6
8377,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8378,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8379,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8380,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8381,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8382,N35HD,KABQ,KGUP,KABQKGUP,KABQKGUP,4
8383,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8384,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8385,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8386,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8387,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8388,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8389,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8390,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8391,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8392,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8393,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8394,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8395,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8396,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8397,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8398,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8399,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8400,N35HD,KPSO,KAPA,KPSOKAPA,KPSOKAPA,2
8401,N35HD,KRCV,KPSO,KRCVKPSO,KRCVKPSO,1
8402,N35HD,KFLG,KRCV,KFLGKRCV,KFLGKRCV,1
8403,N35HD,KGNT,KFLG,KGNTKFLG,KGNTKFLG,1
8404,N35HD,KCOS,KGNT,KCOSKGNT,KCOSKGNT,1
8405,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8406,N35HD,KBDG,KRCV,KBDGKRCV,KBDGKRCV,4
8407,N35HD,KBDG,KBDG,KBDGKBDG,KBDGKBDG,3
8408,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8409,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8410,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8411,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8412,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8413,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8414,N35HD,KSLC,KRCV,KSLCKRCV,KSLCKRCV,1
8415,N35HD,KBDG,KSLC,KBDGKSLC,KBDGKSLC,1
8416,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8417,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8418,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8419,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8420,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8421,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8422,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8423,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8424,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8425,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8426,N35HD,KGJT,KRCV,KGJTKRCV,KGJTKRCV,4
8427,N35HD,KBDG,KGJT,KBDGKGJT,KBDGKGJT,4
8428,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8429,N35HD,KBDG,KRCV,KBDGKRCV,KBDGKRCV,4
8430,N35HD,KRCV,KBDG,KRCVKBDG,KRCVKBDG,7
8431,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8432,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8433,N35HD,KABQ,KGUP,KABQKGUP,KABQKGUP,4
8434,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8435,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8436,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8437,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8438,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8439,N35HD,KLAA,KAPA,KLAAKAPA,KLAAKAPA,2
8440,N35HD,KRCV,KLAA,KRCVKLAA,KRCVKLAA,1
8441,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8442,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8443,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8444,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8445,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8446,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8447,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8448,N35HD,KAPA,KRCV,KAPAKRCV,KAPAKRCV,8
8449,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8450,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8451,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8452,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8453,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8454,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8455,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8456,N35HD,KGJT,KRCV,KGJTKRCV,KGJTKRCV,4
8457,N35HD,KFMN,KGJT,KFMNKGJT,KFMNKGJT,1
8458,N35HD,KRCV,KFMN,KRCVKFMN,KRCVKFMN,1
8459,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8460,N35HD,KAPA,KALS,KAPAKALS,KAPAKALS,7
8461,N35HD,KRCV,KAPA,KRCVKAPA,KRCVKAPA,6
8462,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8463,N35HD,KSAF,KRCV,KSAFKRCV,KSAFKRCV,1
8464,N35HD,KRCV,KSAF,KRCVKSAF,KRCVKSAF,1
8465,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8466,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8467,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8468,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8469,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8470,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8471,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8472,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8473,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8474,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8475,N35HD,KRCV,KCOS,KRCVKCOS,KRCVKCOS,18
8476,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8477,N35HD,KSKX,KABQ,KSKXKABQ,KSKXKABQ,3
8478,N35HD,KRCV,KSKX,KRCVKSKX,KRCVKSKX,1
8479,N35HD,KFMN,KRCV,KFMNKRCV,KFMNKRCV,2
8480,N35HD,KGUP,KFMN,KGUPKFMN,KGUPKFMN,5
8481,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8482,N35HD,KALS,KRCV,KALSKRCV,KALSKRCV,11
8483,N35HD,KALS,KALS,KALSKALS,KALSKALS,1
8484,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8485,N35HD,KABQ,KRCV,KABQKRCV,KABQKRCV,13
8486,N35HD,KGUP,KABQ,KGUPKABQ,KGUPKABQ,25
8487,N35HD,KRCV,KGUP,KRCVKGUP,KRCVKGUP,13
8488,N35HD,KCOS,KRCV,KCOSKRCV,KCOSKRCV,25
8489,N35HD,KALS,KCOS,KALSKCOS,KALSKCOS,9
8490,N35HD,KRCV,KALS,KRCVKALS,KRCVKALS,15
8491,N53AR,KBFI,KOGD,KBFIKOGD,KBFIKOGD,1
8492,N53AR,KTN / PAKT,KBFI,KTN / PAKTKBFI,KTN / PAKTKBFI,13
8493,N53AR,PANC,KTN / PAKT,PANCKTN / PAKT,PANCKTN / PAKT,20
8494,N53AR,PANC,SXQ / PASX,PANCSXQ / PASX,PANCSXQ / PASX,2
8495,N53AR,PANC,PANC,PANCPANC,PANCPANC,7
8496,N53AR,PANC,KTN / PAKT,PANCKTN / PAKT,PANCKTN / PAKT,20
8497,N53AR,CDV / PACV,PANC,CDV / PACVPANC,CDV / PACVPANC,3
8498,N53AR,PANC,CDV / PACV,PANCCDV / PACV,PANCCDV / PACV,3
8499,N53AR,CDV / PACV,PANC,CDV / PACVPANC,CDV / PACVPANC,3
8500,N53AR,PANC,CDV / PACV,PANCCDV / PACV,PANCCDV / PACV,3
8501,N53AR,PADQ,PANC,PADQPANC,PADQPANC,2
8502,N53AR,PANC,PADQ,PANCPADQ,PANCPADQ,2
8503,N53AR,5NN / PANO,PANC,5NN / PANOPANC,5NN / PANOPANC,3
8504,N53AR,PANC,5NN / PANO,PANC5NN / PANO,PANC5NN / PANO,3
8505,N53AR,PADQ,PANC,PADQPANC,PADQPANC,2
8506,N53AR,PANC,PADQ,PANCPADQ,PANCPADQ,2
8507,N53AR,70AK,LHD / PALH,70AKLHD / PALH,70AKLHD / PALH,1
8508,N53AR,LHD / PALH,70AK,LHD / PALH70AK,LHD / PALH70AK,1
8509,N53AR,ENA / PAEN,LHD / PALH,ENA / PAENLHD / PALH,ENA / PAENLHD / PALH,2
8510,N53AR,LHD / PALH,ENA / PAEN,LHD / PALHENA / PAEN,LHD / PALHENA / PAEN,4
8511,N53AR,PABG,LHD / PALH,PABGLHD / PALH,PABGLHD / PALH,1
8512,N53AR,LHD / PALH,ENA / PAEN,LHD / PALHENA / PAEN,LHD / PALHENA / PAEN,4
8513,N53AR,PAFM,PANC,PAFMPANC,PAFMPANC,1
8514,N53AR,PANC,PAFM,PANCPAFM,PANCPAFM,1
8515,N53AR,PAQT,PANC,PAQTPANC,PAQTPANC,1
8516,N53AR,SCC / PASC,PAQT,SCC / PASCPAQT,SCC / PASCPAQT,3
8517,N53AR,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8518,N53AR,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8519,N53AR,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8520,N53AR,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8521,N53AR,OTZ / PAOT,SCC / PASC,OTZ / PAOTSCC / PASC,OTZ / PAOTSCC / PASC,3
8522,N53AR,SCC / PASC,D76 / PFNO,SCC / PASCD76 / PFNO,SCC / PASCD76 / PFNO,1
8523,N53AR,PAQT,BRW / PABR,PAQTBRW / PABR,PAQTBRW / PABR,2
8524,N53AR,SCC / PASC,PAQT,SCC / PASCPAQT,SCC / PASCPAQT,3
8525,N53AR,OTZ / PAOT,SCC / PASC,OTZ / PAOTSCC / PASC,OTZ / PAOTSCC / PASC,3
8526,N53AR,PHO / PAPO,OTZ / PAOT,PHO / PAPOOTZ / PAOT,PHO / PAPOOTZ / PAOT,1
8527,N53AR,SCC / PASC,PHO / PAPO,SCC / PASCPHO / PAPO,SCC / PASCPHO / PAPO,1
8528,N53AR,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8529,N53AR,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8530,N53AR,BTI / PABA,SCC / PASC,BTI / PABASCC / PASC,BTI / PABASCC / PASC,1
8531,N53AR,SCC / PASC,BTI / PABA,SCC / PASCBTI / PABA,SCC / PASCBTI / PABA,1
8532,N981BB,PAOH,JNU / PAJN,PAOHJNU / PAJN,PAOHJNU / PAJN,1
8533,N981BB,JNU / PAJN,HNH / PAOH,JNU / PAJNHNH / PAOH,JNU / PAJNHNH / PAOH,1
8534,N981BB,SIT / PASI,JNU / PAJN,SIT / PASIJNU / PAJN,SIT / PASIJNU / PAJN,4
8535,N981BB,PAKW,SIT / PASI,PAKWSIT / PASI,PAKWSIT / PASI,3
8536,N981BB,KTN / PAKT,PAKW,KTN / PAKTPAKW,KTN / PAKTPAKW,4
8537,N981BB,PAKW,KTN / PAKT,PAKWKTN / PAKT,PAKWKTN / PAKT,6
8538,N981BB,JNU / PAJN,PAKW,JNU / PAJNPAKW,JNU / PAJNPAKW,1
8539,N981BB,PANC,JNU / PAJN,PANCJNU / PAJN,PANCJNU / PAJN,5
8540,N981BB,JNU / PAJN,PANC,JNU / PAJNPANC,JNU / PAJNPANC,4
8541,N981BB,PANC,JNU / PAJN,PANCJNU / PAJN,PANCJNU / PAJN,5
8542,N981BB,HNS / PAHN,PANC,HNS / PAHNPANC,HNS / PAHNPANC,1
8543,N981BB,JNU / PAJN,HNS / PAHN,JNU / PAJNHNS / PAHN,JNU / PAJNHNS / PAHN,2
8544,N981BB,HNS / PAHN,JNU / PAJN,HNS / PAHNJNU / PAJN,HNS / PAHNJNU / PAJN,1
8545,N981BB,JNU / PAJN,HNS / PAHN,JNU / PAJNHNS / PAHN,JNU / PAJNHNS / PAHN,2
8546,N981BB,PANC,JNU / PAJN,PANCJNU / PAJN,PANCJNU / PAJN,5
8547,N981BB,MRI / PAMR,LHD / PALH,MRI / PAMRLHD / PALH,MRI / PAMRLHD / PALH,1
8548,N981BB,DLG / PADL,PANC,DLG / PADLPANC,DLG / PADLPANC,9
8549,N981BB,PANC,DLG / PADL,PANCDLG / PADL,PANCDLG / PADL,9
8550,N981BB,PASX,LHD / PALH,PASXLHD / PALH,PASXLHD / PALH,1
8551,N981BB,LHD / PALH,ENA / PAEN,LHD / PALHENA / PAEN,LHD / PALHENA / PAEN,4
8552,N981BB,PANC,PANC,PANCPANC,PANCPANC,7
8553,N981BB,TOG / PATG,PANC,TOG / PATGPANC,TOG / PATGPANC,1
8554,N981BB,PANC,TOG / PATG,PANCTOG / PATG,PANCTOG / PATG,1
8555,N981BB,HOM / PAHO,PANC,HOM / PAHOPANC,HOM / PAHOPANC,2
8556,N981BB,PANC,HOM / PAHO,PANCHOM / PAHO,PANCHOM / PAHO,2
8557,N981BB,VDZ / PAVD,PANC,VDZ / PAVDPANC,VDZ / PAVDPANC,1
8558,N981BB,PANC,VDZ / PAVD,PANCVDZ / PAVD,PANCVDZ / PAVD,1
8559,N981BB,BRW / PABR,PANC,BRW / PABRPANC,BRW / PABRPANC,3
8560,N981BB,SCC / PASC,BRW / PABR,SCC / PASCBRW / PABR,SCC / PASCBRW / PABR,3
8561,N981BB,BRW / PABR,SCC / PASC,BRW / PABRSCC / PASC,BRW / PABRSCC / PASC,3
8562,N981BB,PPIZ,BRW / PABR,PPIZBRW / PABR,PPIZBRW / PABR,1
8563,N981BB,SCC / PASC,PPIZ,SCC / PASCPPIZ,SCC / PASCPPIZ,1
8564,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8565,N981BB,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8566,N981BB,BRW / PABR,SCC / PASC,BRW / PABRSCC / PASC,BRW / PABRSCC / PASC,3
8567,N981BB,PAQT,BRW / PABR,PAQTBRW / PABR,PAQTBRW / PABR,2
8568,N981BB,SCC / PASC,PAQT,SCC / PASCPAQT,SCC / PASCPAQT,3
8569,N981BB,OTZ / PAOT,SCC / PASC,OTZ / PAOTSCC / PASC,OTZ / PAOTSCC / PASC,3
8570,N981BB,KVL / PAVL,OTZ / PAOT,KVL / PAVLOTZ / PAOT,KVL / PAVLOTZ / PAOT,1
8571,N981BB,SCC / PASC,KVL / PAVL,SCC / PASCKVL / PAVL,SCC / PASCKVL / PAVL,2
8572,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8573,N981BB,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8574,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8575,N981BB,AK15 / PALP,PANC,AK15 / PALPPANC,AK15 / PALPPANC,1
8576,N981BB,SCC / PASC,AK15 / PALP,SCC / PASCAK15 / PALP,SCC / PASCAK15 / PALP,1
8577,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8578,N981BB,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8579,N981BB,BRW / PABR,SCC / PASC,BRW / PABRSCC / PASC,BRW / PABRSCC / PASC,3
8580,N981BB,PAWI,BRW / PABR,PAWIBRW / PABR,PAWIBRW / PABR,1
8581,N981BB,SCC / PASC,PAWI,SCC / PASCPAWI,SCC / PASCPAWI,1
8582,N981BB,SCC / PASC,SCC / PASC,SCC / PASCSCC / PASC,SCC / PASCSCC / PASC,1
8583,N981BB,SCC / PASC,KVL / PAVL,SCC / PASCKVL / PAVL,SCC / PASCKVL / PAVL,2
8584,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8585,N981BB,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
8586,N981BB,PANC,SCC / PASC,PANCSCC / PASC,PANCSCC / PASC,15
8587,N981BB,SCC / PASC,LHD / PALH,SCC / PASCLHD / PALH,SCC / PASCLHD / PALH,1
8588,N981BB,LHD / PALH,SCC / PASC,LHD / PALHSCC / PASC,LHD / PALHSCC / PASC,1
8589,N981BB,SCC / PASC,PANC,SCC / PASCPANC,SCC / PASCPANC,10
